"tax_id","species_id","phylum","class","order","family","genus","species","node_name"
"997508",377,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta cuspis","Acronicta cuspis"
"987861",378,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta euphorbiae","Acronicta euphorbiae"
"987862",379,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta leporina","Acronicta leporina"
"987864",380,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta menyanthidis","Acronicta menyanthidis"
"987865",381,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta psi","Acronicta psi"
"753146",382,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta rumicis","Acronicta rumicis"
"997509",383,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta strigosa","Acronicta strigosa"
"1754069",384,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta tridens","Acronicta tridens"
"362322",386,"Arthropoda","Branchiopoda","Diplostraca","Chydoridae","Acroperus","Acroperus harpae","Acroperus harpae"
"2776030",390,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Acropimpla","Acropimpla pictipes","Acropimpla pictipes"
"1000591",391,"Arthropoda","Insecta","Diptera","Dolichopodidae","Acropsilus","Acropsilus niger","Acropsilus niger"
"172370",392,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Acroricnus","Acroricnus stylator","Acroricnus stylator"
"493642",398,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Acrotomus","Acrotomus succinctus","Acrotomus succinctus"
"1553020",399,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona amplicollis","Acrotona amplicollis"
"1553021",400,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona aterrima","Acrotona aterrima"
"1553023",404,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona fungi","Acrotona fungi"
"1586940",405,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona muscorum","Acrotona muscorum"
"1143013",407,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona obfuscata","Acrotona obfuscata"
"1553024",408,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona orbata","Acrotona orbata"
"877761",410,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona parens","Acrotona parens"
"1553025",411,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona parvula","Acrotona parvula"
"877762",412,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona pseudotenera","Acrotona pseudotenera"
"1553027",413,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona pygmaea","Acrotona pygmaea"
"1501858",414,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrotona","Acrotona sylvicola","Acrotona sylvicola"
"346681",415,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis atomaria","Acrotrichis atomaria"
"927774",417,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis cephalotes","Acrotrichis cephalotes"
"1553028",418,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis cognata","Acrotrichis cognata"
"1553029",420,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis fascicularis","Acrotrichis fascicularis"
"1586941",421,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis grandicollis","Acrotrichis grandicollis"
"361583",423,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis insularis","Acrotrichis insularis"
"346682",424,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis intermedia","Acrotrichis intermedia"
"1553030",426,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis montandonii","Acrotrichis montandonii"
"1586942",432,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis sericans","Acrotrichis sericans"
"346684",434,"Arthropoda","Insecta","Coleoptera","Ptiliidae","Acrotrichis","Acrotrichis sitkaensis","Acrotrichis sitkaensis"
"1553351",436,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acrulia","Acrulia inflata","Acrulia inflata"
"1869403",437,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Actebia","Actebia praecox","Actebia praecox"
"869165",438,"Arthropoda","Insecta","Coleoptera","Elateridae","Actenicerus","Actenicerus sjaelandicus","Actenicerus siaelandicus"
"71513",439,"Mollusca","Gastropoda",NA,"Acteonidae","Acteon","Acteon tornatilis","Acteon tornatilis"
"1918020",440,"Arthropoda","Insecta","Diptera","Tachinidae","Actia","Actia crassicornis","Actia crassicornis"
"1918021",441,"Arthropoda","Insecta","Diptera","Tachinidae","Actia","Actia infantula","Actia infantula"
"1918022",442,"Arthropoda","Insecta","Diptera","Tachinidae","Actia","Actia lamia","Actia lamia"
"1918025",443,"Arthropoda","Insecta","Diptera","Tachinidae","Actia","Actia pilipennis","Actia pilipennis"
"931492",446,"Arthropoda","Insecta","Diptera","Acroceridae","Actina","Actina chalybea","Actina chalybea"
"6106",447,"Cnidaria","Anthozoa","Actiniaria","Actiniidae","Actinia","Actinia equina","Actinia equina"
"396334",448,"Cnidaria","Anthozoa","Actiniaria","Actiniidae","Actinia","Actinia fragacea","Actinia fragacea"
"396347",452,"Cnidaria","Anthozoa","Actiniaria","Sagartiidae","Actinothoe","Actinothoe sphyrodeta","Actinothoe sphyrodeta"
"753264",453,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Actinotia","Actinotia polyodon","Actinotia polyodon"
"320702",454,"Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Actitis hypoleucos","Actitis hypoleucos"
"190659",455,"Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Actitis macularius","Actitis macularia"
"160074",463,"Arthropoda","Insecta","Phthiraptera","Menoponidae","Actornithophilus","Actornithophilus piceus","Actornithophilus piceus"
"2660637",468,"Nematoda","Chromadorea","Rhabditida","Acuariidae","Cheilospirura","Acuaria hamulosa","Cheilospirura hamulosa"
"1871913",469,"Arthropoda","Arachnida","Araneae","Araneidae","Aculepeira","Aculepeira ceropegia","Aculepeira ceropegia"
"1227671",471,"Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Aculops","Aculops lycopersici","Aculops lycopersici"
"2560902",492,"Arthropoda","Insecta","Coleoptera","Carabidae","Acupalpus","Acupalpus brunnipes","Acupalpus brunnipes"
"346686",493,"Arthropoda","Insecta","Coleoptera","Carabidae","Acupalpus","Acupalpus dubius","Acupalpus dubius"
"247332",494,"Arthropoda","Insecta","Coleoptera","Carabidae","Acupalpus","Acupalpus elegans","Acupalpus elegans"
"877763",495,"Arthropoda","Insecta","Coleoptera","Carabidae","Acupalpus","Acupalpus exiguus","Acupalpus exiguus"
"1553031",496,"Arthropoda","Insecta","Coleoptera","Carabidae","Acupalpus","Acupalpus flavicollis","Acupalpus flavicollis"
"346687",497,"Arthropoda","Insecta","Coleoptera","Carabidae","Acupalpus","Acupalpus meridianus","Acupalpus meridianus"
"877764",498,"Arthropoda","Insecta","Coleoptera","Carabidae","Acupalpus","Acupalpus parvulus","Acupalpus parvulus"
"2038794",499,"Arthropoda","Insecta","Hemiptera","Diaspididae","Acutaspis","Acutaspis agavis","Acutaspis agavis"
"560520",500,"Arthropoda","Insecta","Hemiptera","Diaspididae","Acutaspis","Acutaspis albopicta","Acutaspis albopicta"
"1553032",504,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Acylophorus","Acylophorus wagenschieberi","Acylophorus wagenschieberi"
"527513",505,"Arthropoda","Insecta","Hemiptera","Aphididae","Acyrthosiphon","Acyrthosiphon caraganae","Acyrthosiphon caraganae"
"796218",506,"Arthropoda","Insecta","Hemiptera","Aphididae","Acyrthosiphon","Acyrthosiphon chelidonii","Acyrthosiphon chelidonii"
"263998",511,"Arthropoda","Insecta","Hemiptera","Aphididae","Acyrthosiphon","Acyrthosiphon loti","Acyrthosiphon loti"
"527516",512,"Arthropoda","Insecta","Hemiptera","Aphididae","Acyrthosiphon","Acyrthosiphon malvae","Acyrthosiphon malvae"
"7029",513,"Arthropoda","Insecta","Hemiptera","Aphididae","Acyrthosiphon","Acyrthosiphon pisum","Acyrthosiphon pisum"
"1594217",515,"Arthropoda","Insecta","Lepidoptera","Pterophoridae","Adaina","Adaina microdactyla","Adaina microdactyla"
"7084",516,"Arthropoda","Insecta","Coleoptera","Coccinellidae","Adalia","Adalia bipunctata","Adalia bipunctata"
"1553033",517,"Arthropoda","Insecta","Coleoptera","Coccinellidae","Adalia","Adalia conglomerata","Adalia conglomerata"
"115343",518,"Arthropoda","Insecta","Coleoptera","Coccinellidae","Adalia","Adalia decempunctata","Adalia decempunctata"
"176095",520,"Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Adamsia","Adamsia palliata","Adamsia palliata"
"2049901",521,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Adarrus","Adarrus multinotatus","Adarrus multinotatus"
"1869408",522,"Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela croesella","Adela croesella"
"1660571",523,"Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela cuprella","Adela cuprella"
"233158",524,"Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela reaumurella","Adela reaumurella"
"2560903",525,"Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela violella","Adela violella"
"133063",526,"Arthropoda","Insecta","Hemiptera","Adelgidae","Adelges","Adelges laricis","Adelges laricis"
"749403",527,"Arthropoda","Insecta","Hemiptera","Adelgidae","Dreyfusia","Adelges piceae","Dreyfusia piceae"
"749391",528,"Arthropoda","Insecta","Hemiptera","Adelgidae","Adelges","Adelges tardus","Adelges tardus"
"1592943",531,"Annelida","Clitellata","Haplotaxida","Naididae","Adelodrilus","Adelodrilus pusillus","Adelodrilus pusillus"
"236346",534,"Arthropoda","Insecta","Hemiptera","Miridae","Adelphocoris","Adelphocoris lineolatus","Adelphocoris lineolatus"
"1437084",535,"Arthropoda","Insecta","Hemiptera","Miridae","Adelphocoris","Adelphocoris quadripunctatus","Adelphocoris quadripunctatus"
"1545073",536,"Arthropoda","Insecta","Hemiptera","Miridae","Adelphocoris","Adelphocoris seticornis","Adelphocoris seticornis"
"442080",541,"Arthropoda","Insecta","Coleoptera","Aderidae","Aderus","Aderus populneus","Aderus populneus"
"2163040",542,"Arthropoda","Insecta","Diptera","Anthomyiidae","Adia","Adia cinerella","Adia cinerella"
"78481",543,"Arthropoda","Insecta","Hymenoptera","Braconidae","Adialytus","Adialytus ambiguus","Adialytus ambiguus"
"78483",545,"Arthropoda","Insecta","Hymenoptera","Braconidae","Adialytus","Adialytus salicaphis","Adialytus salicaphis"
"1875068",546,"Arthropoda","Insecta","Trichoptera","Leptoceridae","Adicella","Adicella filicornis","Adicella filicornis"
"699887",547,"Arthropoda","Insecta","Trichoptera","Leptoceridae","Adicella","Adicella reducta","Adicella reducta"
"563912",548,"Rotifera","Bdelloidea","Adinetida","Adinetidae","Adineta","Adineta barbata","Adineta barbata"
"433695",550,"Rotifera","Bdelloidea","Adinetida","Adinetidae","Adineta","Adineta gracilis","Adineta gracilis"
"104782",551,"Rotifera","Bdelloidea","Adinetida","Adinetidae","Adineta","Adineta vaga","Adineta vaga"
"1915155",552,"Arthropoda","Insecta","Coleoptera","Latridiidae","Adistemia","Adistemia watsoni","Adistemia watsoni"
"1918026",553,"Arthropoda","Insecta","Diptera","Tachinidae","Admontia","Admontia blanda","Admontia blanda"
"1890072",554,"Arthropoda","Insecta","Diptera","Tachinidae","Admontia","Admontia grandicornis","Admontia grandicornis"
"1918027",555,"Arthropoda","Insecta","Diptera","Tachinidae","Admontia","Admontia maculisquama","Admontia maculisquama"
"1918028",556,"Arthropoda","Insecta","Diptera","Tachinidae","Admontia","Admontia seria","Admontia seria"
"2066004",557,"Arthropoda","Insecta","Hemiptera","Cydnidae","Adomerus","Adomerus biguttatus","Adomerus biguttatus"
"708363",559,"Arthropoda","Arachnida","Sarcoptiformes","Liacaridae","Adoristes","Adoristes ovatus","Adoristes ovatus"
"480707",560,"Arthropoda","Insecta","Lepidoptera","Tortricidae","Adoxophyes","Adoxophyes orana","Adoxophyes orana"
"1586948",561,"Arthropoda","Insecta","Coleoptera","Elateridae","Adrastus","Adrastus limbatus","Adrastus limbatus"
"1553034",562,"Arthropoda","Insecta","Coleoptera","Elateridae","Adrastus","Adrastus pallens","Adrastus pallens"
"869181",563,"Arthropoda","Insecta","Coleoptera","Elateridae","Adrastus","Adrastus rachifer","Adrastus rachifer"
"753147",564,"Arthropoda","Insecta","Lepidoptera","Zygaenidae","Adscita","Adscita statices","Adscita statices"
"7159",565,"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Aedes aegypti"
"7160",566,"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes albopictus","Aedes albopictus"
"28624",567,"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes atropalpus","Aedes atropalpus"
"120869",568,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes cantans","Ochlerotatus cantans"
"120870",569,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes caspius","Ochlerotatus caspius"
"120872",570,"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes cinereus","Aedes cinereus"
"329099",571,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes communis","Ochlerotatus communis"
"120873",572,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes detritus","Ochlerotatus detritus"
"663928",573,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes dorsalis","Ochlerotatus dorsalis"
"329103",574,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes excrucians","Ochlerotatus excrucians"
"166586",575,"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes flavopictus","Aedes flavopictus"
"401424",576,"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes geminus","Aedes geminus"
"140438",577,"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes japonicus","Aedes japonicus"
"1788511",578,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes leucomelas","Ochlerotatus leucomelas"
"743694",579,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes riparius","Ochlerotatus riparius"
"120878",580,"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Aedes sticticus","Ochlerotatus sticticus"
"7163",581,"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes vexans","Aedes vexans"
"987456",582,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Aedia","Aedia leucomelas","Aedia leucomelas"
"587138",583,"Arthropoda","Malacostraca","Isopoda","Aegidae","Aega","Aega psora","Aega psora"
"206943",585,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Aegialia","Aegialia arenaria","Aegialia arenaria"
"1971767",586,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Aegialia","Aegialia mimica","Aegialia mimica"
"73327",589,"Chordata","Aves","Passeriformes","Aegithalidae","Aegithalos","Aegithalos caudatus","Aegithalos caudatus"
"103375",590,"Chordata","Aves","Strigiformes","Strigidae","Aegolius","Aegolius funereus","Aegolius funereus"
"1843492",591,"Mollusca","Gastropoda","Stylommatophora","Oxychilidae","Aegopinella","Aegopinella nitens","Aegopinella nitens"
"2742872",592,"Mollusca","Gastropoda","Stylommatophora","Oxychilidae","Aegopinella","Aegopinella nitidula","Aegopinella nitidula"
"1554467",594,"Arthropoda","Insecta","Coleoptera","Cerambycidae","Aegosoma","Aegosoma scabricorne","Aegosoma scabricorne"
"8959",595,"Chordata","Aves","Accipitriformes","Accipitridae","Aegypius","Aegypius monachus","Aegypius monachus"
"1511221",596,"Arthropoda","Insecta","Hemiptera","Pentatomidae","Aelia","Aelia acuminata","Aelia acuminata"
"1545074",597,"Arthropoda","Insecta","Hemiptera","Pentatomidae","Aelia","Aelia klugii","Aelia klugii"
"1545274",598,"Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Aellopus","Aellopus atratus","Aellopus atratus"
"321389",599,"Nematoda","Chromadorea","Strongylida","Angiostrongylidae","Aelurostrongylus","Aelurostrongylus abstrusus","Aelurostrongylus abstrusus"
"2026713",600,"Nematoda","Chromadorea","Strongylida","Filaroididae","Perostrongylus","Aelurostrongylus falciformis","Perostrongylus falciformis"
"195873",604,"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Aeolidia","Aeolidia papillosa","Aeolidia papillosa"
"934974",605,"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Aeolidiella","Aeolidiella alderi","Aeolidiella alderi"
"1903821",606,"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Aeolidiella","Aeolidiella glauca","Aeolidiella glauca"
"1287571",607,"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Aeolidiella","Aeolidiella sanguinea","Aeolidiella sanguinea"
"152467",613,"Annelida","Clitellata","Haplotaxida","Aeolosomatidae","Aeolosoma","Aeolosoma hemprichi","Aeolosoma hemprichi"
"74725",617,"Annelida","Clitellata","Haplotaxida","Aeolosomatidae","Aeolosoma","Aeolosoma litorale","Aeolosoma litorale"
"394736",625,"Annelida","Clitellata","Haplotaxida","Aeolosomatidae","Aeolosoma","Aeolosoma viride","Aeolosoma viride"
"38134",626,"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips albicinctus","Aeolothrips albicinctus"
"1720617",628,"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips ericae","Aeolothrips ericae"
"764488",629,"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips fasciatus","Aeolothrips fasciatus"
"1291220",632,"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips intermedius","Aeolothrips intermedius"
"864838",635,"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips melaleucus","Aeolothrips melaleucus"
"100776",642,"Mollusca","Bivalvia","Pectinida","Pectinidae","Aequipecten","Aequipecten opercularis","Aequipecten opercularis"
"2747904",643,"Cnidaria","Hydrozoa","Leptothecata","Aequoreidae","Aequorea","Aequorea forskalea","Aequorea forskalea"
"2268625",645,"Cnidaria","Hydrozoa","Leptothecata","Aequoreidae","Aequorea","Aequorea vitrina","Aequorea vitrina"
"507809",647,"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna affinis","Aeshna affinis"
"12921",648,"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna cyanea"
"126236",649,"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna grandis","Aeshna grandis"
"638455",650,"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna isoceles","Aeshna isoceles"
"197113",651,"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna juncea"
"229377",652,"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna mixta","Aeshna mixta"
