"tax_id","species_id","parent_tax_id","rank","name"
"1857962",945,"47766","species","Agrotis ripae"
"47767",946,"47766","species","Agrotis segetum"
"1869446",947,"47766","species","Agrotis trux"
"987416",948,"47766","species","Agrotis vestigialis"
"692072",949,"689469","species","Agrypnia obsoleta"
"1242023",950,"689469","species","Agrypnia pagetana"
"1271716",951,"689469","species","Agrypnia varia"
"1888400",958,"65252","species","Agrypon flaveolatum"
"1473604",959,"65252","species","Agrypon flexorium"
"144252",961,"65252","species","Agrypon varitarsum"
"1655840",963,"562412","species","Aguriahana stellulata"
"1871916",964,"685671","species","Agyneta affinis"
"1686600",965,"685671","species","Agyneta cauta"
"1871918",966,"685671","species","Agyneta conigera"
"2747023",967,"685671","species","Agyneta decora"
"1871920",968,"685671","species","Agyneta innotabilis"
"685672",970,"685671","species","Agyneta ramosa"
"1676143",971,"685671","species","Agyneta rurestris"
"1871922",972,"685671","species","Agyneta saxatilis"
"295571",974,"295570","species","Agyrtes bicolor"
"1531420",976,"1531419","species","Ahasverus advena"
"8832",978,"8831","species","Aix galericulata"
"8833",979,"8831","species","Aix sponsa"
"1586979",980,"608551","species","Aizobius sedi"
"2604223",981,"2563766","species","Akanthophoreus gracilis"
"474124",983,"474123","species","Alabidocarpus intercalatus"
"2560932",984,"688990","species","Alabonia geoffrella"
"211210",988,"211208","species","Alaimus parvus"
"138590",998,"138589","species","Alaria alata"
"88112",999,"88111","species","Alauda arvensis"
"84042",1002,"84041","species","Alboglossiphonia heteroclita"
"58321",1005,"58320","species","Alburnoides bipunctatus"
"54556",1006,"54555","species","Alburnus alburnus"
"28689",1007,"28688","species","Alca torda"
"36245",1009,"36244","species","Alcedo atthis"
"934822",1012,"174268","species","Alcis bastelbergeri"
"1869448",1013,"174268","species","Alcis jubata"
"174269",1014,"174268","species","Alcis repandata"
"1118981",1016,"1118980","species","Alcyonidioides mytili"
"51987",1018,"51986","species","Alcyonidium gelatinosum"
"626261",1021,"51986","species","Alcyonidium mamillatum"
"51768",1024,"40679","species","Alcyonium digitatum"
"369574",1025,"369573","species","Alderia modesta"
"139597",1026,"139596","species","Alebra albostriella"
"1655843",1029,"139596","species","Alebra wahlbergi"
"9078",1030,"9077","species","Alectoris chukar"
"9079",1031,"9077","species","Alectoris rufa"
"758720",1032,"688914","species","Aleimma loeflingiana"
"573765",1033,"55939","species","Aleiodes albitibia"
"144253",1034,"55939","species","Aleiodes alternator"
"1844519",1035,"55939","species","Aleiodes angustipterus"
"1045570",1036,"55939","species","Aleiodes assimilis"
"712028",1037,"55939","species","Aleiodes bicolor"
"1763904",1038,"55939","species","Aleiodes borealis"
"1844516",1039,"55939","species","Aleiodes cantherius"
"573768",1040,"55939","species","Aleiodes circumscriptus"
"422162",1041,"55939","species","Aleiodes compressor"
"55940",1042,"55939","species","Aleiodes coxalis"
"2578431",1043,"55939","species","Aleiodes cruentus"
"1844522",1044,"55939","species","Aleiodes diarsianae"
"286614",1045,"55939","species","Aleiodes dispar"
"422163",1046,"55939","species","Aleiodes dissector"
"1045559",1047,"55939","species","Aleiodes esenbeckii"
"1959086",1049,"55939","species","Aleiodes fortipes"
"314218",1050,"55939","species","Aleiodes gastritor"
"573770",1051,"55939","species","Aleiodes grassator"
"1844523",1052,"55939","species","Aleiodes leptofemur"
"1045572",1053,"55939","species","Aleiodes modestus"
"220520",1054,"55939","species","Aleiodes mythimnae"
"1844517",1055,"55939","species","Aleiodes nigriceps"
"286613",1056,"55939","species","Aleiodes nigricornis"
"1549338",1057,"55939","species","Aleiodes nobilis"
"573773",1058,"55939","species","Aleiodes pallidator"
"422167",1060,"55939","species","Aleiodes pictus"
"286615",1061,"55939","species","Aleiodes praetor"
"2741525",1062,"55939","species","Aleiodes pulchripes"
"322169",1063,"55939","species","Aleiodes ruficornis"
"1045574",1064,"55939","species","Aleiodes rugulosus"
"322170",1065,"55939","species","Aleiodes seriatus"
"1045814",1066,"55939","species","Aleiodes signatus"
"144254",1067,"55939","species","Aleiodes similis"
"422171",1068,"55939","species","Aleiodes testaceus"
"422173",1069,"55939","species","Aleiodes unipunctator"
"1959091",1070,"55939","species","Aleiodes varius"
"271774",1072,"271773","species","Alentia gelatinosa"
"135921",1073,"135866","species","Aleochara bilineata"
"135924",1074,"135866","species","Aleochara binotata"
"135919",1075,"135866","species","Aleochara bipustulata"
"135887",1076,"135866","species","Aleochara brevipennis"
"1586980",1077,"135866","species","Aleochara cuniculorum"
"135881",1078,"135866","species","Aleochara curtula"
"1895304",1080,"135866","species","Aleochara fumata"
"135897",1081,"135866","species","Aleochara funebris"
"135899",1082,"135866","species","Aleochara grisea"
"135886",1083,"135866","species","Aleochara haematoptera"
"1586981",1084,"135866","species","Aleochara haemoptera"
"135904",1085,"135866","species","Aleochara inconspicua"
"135891",1086,"135866","species","Aleochara intricata"
"135907",1087,"135866","species","Aleochara laevigata"
"135918",1088,"135866","species","Aleochara lanuginosa"
"135884",1089,"135866","species","Aleochara lata"
"135913",1092,"135866","species","Aleochara milleri"
"866021",1093,"135866","species","Aleochara moerens"
"135912",1094,"135866","species","Aleochara moesta"
"135908",1095,"135866","species","Aleochara obscurella"
"135900",1098,"135866","species","Aleochara punctatella"
"1586982",1100,"135866","species","Aleochara sanguinea"
"135901",1101,"135866","species","Aleochara spadicea"
"135895",1102,"135866","species","Aleochara sparsa"
"135914",1103,"135866","species","Aleochara tristis"
"135920",1104,"135866","species","Aleochara verna"
"135894",1105,"135866","species","Aleochara villosa"
"1870596",1106,"1870595","species","Aleucis distinctata"
"266942",1107,"266941","species","Aleurochiton aceris"
"1941242",1109,"1149936","species","Aleuroclava jasmini"
"212130",1111,"212129","species","Aleuroglyphus ovatus"
"1504832",1112,"279442","species","Aleuropteryx loewii"
"1133224",1114,"1133222","species","Alevonota egregia"
"1133223",1116,"1133222","species","Alevonota rufotestacea"
"1045577",1117,"65264","species","Alexeter coxalis"
"493620",1119,"65264","species","Alexeter gracilentus"
"1045560",1120,"65264","species","Alexeter multicolor"
"493621",1122,"65264","species","Alexeter nebulator"
"1793185",1126,"267828","species","Aleyrodes lonicerae"
"877850",1128,"877849","species","Alianta incana"
"1290020",1129,"1290019","species","Alinda biplicata"
"458117",1130,"309869","species","Alisterus scapularis"
"981110",1131,"868094","species","Alitta succinea"
"880429",1132,"868094","species","Alitta virens"
"880429",18995,"868094","species","Alitta virens"
"39272",1134,"39132","species","Allacma fusca"
"1499076",1135,"39132","species","Allacma gallica"
"389026",1136,"286789","species","Allagelena gracilens"
"1008831",1137,"1008830","species","Allajulus nitidus"
"2560934",1138,"1586562","species","Allandrus undulatus"
"1384733",1139,"621236","species","Allantus basalis"
"1384734",1140,"621236","species","Allantus calceatus"
"1384735",1141,"621236","species","Allantus cinctus"
"1384736",1142,"621236","species","Allantus cingillum"
"1384737",1143,"621236","species","Allantus cingulatus"
"1384738",1145,"621236","species","Allantus didymus"
"1384740",1146,"621236","species","Allantus melanarius"
"1384742",1147,"621236","species","Allantus rufocinctus"
"1384743",1148,"621236","species","Allantus togatus"
"1384744",1149,"621236","species","Allantus truncatus"
"1384745",1150,"621236","species","Allantus viennensis"
"28691",1151,"28690","species","Alle alle"
"1586984",1152,"1272196","species","Allecula morio"
"2696715",1153,"1272196","species","Allecula rhenana"
"1692455",1155,"1692454","species","Alliopsis silvestris"
"1241365",1162,"1241364","species","Alloclemensia mesospilella"
"608673",1164,"608672","species","Allocotocera pulchella"
"1601807",1166,"397124","species","Allodia alternans"
"1601808",1167,"397124","species","Allodia anglofennica"
"2217894",1168,"397124","species","Allodia barbata"
"1601809",1169,"397124","species","Allodia grata"
"1601810",1170,"397124","species","Allodia lugens"
"2608102",1171,"397124","species","Allodia lundstroemi"
"1601811",1172,"397124","species","Allodia ornaticollis"
"2608103",1174,"397124","species","Allodia truncata"
"288450",1176,"288449","species","Allodorylaimus andrassyi"
"2611445",1177,"1585350","species","Allodynerus delphinalis"
"1585351",1179,"1585350","species","Allodynerus rossii"
"1511222",1183,"566992","species","Alloeotomus germanicus"
"1318484",1186,"522519","species","Allogamus auricollis"
"302034",1188,"73391","species","Allolobophora chlorotica"
"1107762",1190,"1107760","species","Allomengea scopigera"
"1926152",1191,"1107760","species","Allomengea vidua"
"2696717",1193,"2571675","species","Allonyx quadrimaculatus"
"988056",1195,"988055","species","Allophyes oxyacanthae"
"1743460",1196,"1743459","species","Allopiophila luteata"
"1111208",1200,"474127","species","Alloptes crassipes"
"2663390",1201,"474127","species","Alloptes limosae"
"474128",1202,"474127","species","Alloptes obtusolobus"
"54069",1206,"552058","species","Alloteuthis subulata"
"92078",1209,"92077","species","Allothrombium fuliginosum"
"1345127",1212,"154054","species","Alloxysta brachyptera"
"1345121",1213,"154054","species","Alloxysta fulviceps"
"1345121",1218,"154054","species","Alloxysta fulviceps"
"1345128",1214,"154054","species","Alloxysta circumscripta"
"2518866",1215,"154054","species","Alloxysta citripes"
"1345129",1216,"154054","species","Alloxysta cursor"
"154057",1219,"154054","species","Alloxysta fuscicornis"
"154056",1220,"154054","species","Alloxysta leunisii"
"1345130",1222,"154054","species","Alloxysta macrophadna"
"2518869",1224,"154054","species","Alloxysta obscurata"
"2518870",1225,"154054","species","Alloxysta pallidicornis"
"1345131",1226,"154054","species","Alloxysta pleuralis"
"1345132",1227,"154054","species","Alloxysta ramulifera"
"154055",1229,"154054","species","Alloxysta victrix"
"1603185",1230,"1603184","species","Allurus lituratus"
"1889762",1235,"706706","species","Allygus mixtus"
"2591979",1236,"706706","species","Allygus modestus"
"877766",1238,"347259","species","Aloconota cambrica"
"877758",1239,"347259","species","Aloconota currax"
"347260",1240,"347259","species","Aloconota gregaria"
"877767",1241,"347259","species","Aloconota insecta"
"1586985",1242,"347259","species","Aloconota languida"
"1586986",1243,"347259","species","Aloconota longicollis"
"1586987",1244,"347259","species","Aloconota planifrons"
"1143016",1245,"347259","species","Aloconota sulcifrons"
"55944",1247,"55943","species","Alomya debellator"
"381656",1249,"362317","species","Alona affinis"
"1917096",1252,"362317","species","Alona guttata"
"1071220",1255,"362311","species","Alonella excisa"
"362312",1256,"362311","species","Alonella exigua"
"2656751",1258,"362311","species","Alonella nana"
"423248",1260,"423247","species","Alonopsis elongata"
"336582",1261,"74999","species","Alopecosa aculeata"
"75000",1262,"74999","species","Alopecosa accentuata"
"75002",1263,"74999","species","Alopecosa cuneata"
"1582927",1264,"74999","species","Alopecosa cursor"
"1906961",1265,"74999","species","Alopecosa fabrilis"
"75008",1266,"74999","species","Alopecosa inquilina"
"75003",1267,"74999","species","Alopecosa pulverulenta"
"75005",1268,"74999","species","Alopecosa trabalis"
"7852",1269,"7851","species","Alopias vulpinus"
"30382",1270,"30381","species","Alopochen aegyptiaca"
"278164",1271,"34772","species","Alosa alosa"
"278165",1272,"34772","species","Alosa fallax"
"347262",1273,"347261","species","Alosterna tabacicolor"
"27448",1274,"27447","species","Alphitobius diaperinus"
"1656916",1275,"27447","species","Alphitobius laevigatus"
"877854",1276,"877853","species","Alphitophagus bifasciatus"
"1869451",1277,"104485","species","Alsophila aceraria"
"104486",1278,"104485","species","Alsophila aescularia"
"1448893",1280,"1280448","species","Altenia scriptella"
"2593072",1281,"2593071","species","Alteutha interrupta"
"1390101",1282,"131581","species","Altica aenescens"
"1390103",1283,"131581","species","Altica brevicollis"
"346690",1284,"131581","species","Altica carinthiaca"
"1390106",1285,"131581","species","Altica ericeti"
"1390107",1286,"131581","species","Altica helianthemi"
"1390109",1287,"131581","species","Altica longicollis"
"346691",1288,"131581","species","Altica lythri"
"404226",1289,"131581","species","Altica oleracea"
"877768",1290,"131581","species","Altica palustris"
"1390110",1291,"131581","species","Altica quercetorum"
"1660581",1292,"655159","species","Alucita grammodactyla"
"753150",1293,"655159","species","Alucita hexadactyla"
"707134",1295,"707132","species","Alvania punctura"
"708380",1297,"708379","species","Alycus roseus"
"881521",1298,"881520","species","Alydus calcaratus"
"1763906",1299,"55924","species","Alysia alticola"
"55925",1303,"55924","species","Alysia lucicola"
"1889477",1307,"55924","species","Alysia sophia"
"1507100",1313,"421142","species","Alysson spinosus"
"8443",1314,"8442","species","Alytes obstetricans"
"467476",1316,"467475","species","Amalorrhynchus melanarius"
"1342160",1317,"1342159","species","Amalus scortillum"
"585988",1318,"60755","species","Amara aenea"
"795043",1319,"60755","species","Amara anthobia"
"60756",1320,"60755","species","Amara apricaria"
"536885",1321,"60755","species","Amara aulica"
"767457",1322,"60755","species","Amara bifrons"
"1553050",1323,"60755","species","Amara brunnea"
"877769",1324,"60755","species","Amara communis"
"1553051",1325,"60755","species","Amara consularis"
