"synonym_id","species_id","synonym_name","identification_reference"
513,4176,"Abramis bjoerkna","Linnaeus, 1758"
514,4177,"Glycyphagus tjibodas","Oudemans, 1910"
515,4179,"Blondelia agilis","Meigen, 1824"
516,4179,"Blondelia machairiopsis","Brauer & von Bergenstamm, 1889"
517,4183,"Boccardia ligerica","Ferronière, 1898"
518,4184,"Boccardia redekei","Horst, 1920"
519,4214,"Boletochara bella","Märkel, 1844"
520,4222,"Bolitophila fusca","Meigen, 1818"
521,4229,"Bolopus rectinervis","Van der Wulp, 1868"
522,4232,"Clossiana euphrosyne","Linnaeus, 1758"
523,4256,"Bombus agrorum","Fabricius, 1787"
524,4269,"Bombus equestris","Thomspon, 1872"
525,4280,"Bombylius fugax","Wiedemann, 1820"
526,4280,"Bombylius vulpinus","Wiedemann, 1820"
527,4284,"Megastigmus dorsalis","Fabricius, 1798"
528,4296,"Borophaga flavimana","Meigen, 1830"
529,4297,"Borophaga okellyi","Schmitz, 1937"
530,4304,"Bostrichoplites cornutus","Olivier, 1790"
531,4305,"Bostrychopsis paralella","Lesne, 1895"
532,4309,"Botanophila humerella","Zetterstedt, 1845"
533,4309,"Botanophila lactucae","Bouché, 1834"
534,4312,"Botanophila cinerea","Fallén, 1824"
535,4313,"Botanophila lineata","Stein, 1914"
536,4314,"Botanophila discreta","Meigen, 1826"
537,4318,"Bothria pascuorum","Rondani, 1859"
538,4326,"Baeocharis flavoscutatus","Six, 1876"
539,4329,"Chromoderus affinis","Schrank, 1781"
540,4331,"Botrylloides leachi","Savigny, 1816"
541,4334,"Archiearis notha","Hübner, 1803"
542,4339,"Bourletiella lutea","Lubbock, 1868"
543,4340,"Bourletiella signata","Linnaniemi, 1912"
544,4351,"Brachicoma bombivora","Van der Wulp, 1869"
545,4354,"Brachyneura squamigera","Winnertz, 1853"
546,4371,"Rhophalus tigrinus","Schilling, 1829"
547,4384,"Oligoplectrum maculatum","Fourcroy, 1785"
548,4390,"Brachychthonius helveticus","Schweizer, 1956"
549,4406,"Brachygluta haemoptera","Aubé, 1844"
550,4408,"Brachygluta haematica","Raffray, 1904"
551,4409,"Brachygluta haematica","Aubé, 1833"
552,4410,"Brachygluta simplex","Waterhouse, 1862"
553,4411,"Brachyiulus littoralis","Verhoeff, 1898"
554,4418,"Brachymeria femorata","Dalman, 1820"
555,4420,"Brachymeria minuta","Dalman, 1820"
556,4437,"Brachypalpus bimaculatus","Macquart, 1829"
557,4437,"Brachypalpus meigeni","Schiner, 1857"
558,4440,"Hypera dauci","Olivier, 1807"
559,4441,"Hypera zoilus","Scopoli, 1763"
560,4443,"Axonopsis gracilis","Piersig, 1903"
561,4460,"Odostomia eulimoides","Hanley, 1844"
562,4461,"Odostomia scalaris","MacGillivray, 1843"
563,4536,"Bradycellus sharpii","Joy, 1912"
564,4541,"Bradysia wendalinae","Van Bruggen, 1954"
565,4542,"Bradysia procera","Mohrig & Menzel, 1990"
566,4543,"Bradysia rufiventris","Macquart, 1834"
567,4545,"Bradysia bruunipes","Meigen, 1804"
568,4545,"Bradysia umbratica","Zetterstedt, 1851"
569,4548,"Bradysia paupera","Tuomikoski, 1960"
570,4550,"Bradysia giraudi","Schiner, 1864"
571,4552,"Bradysia fucata","Meigen, 1818"
572,4552,"Bradysia fuscata","Meigen, 1818"
573,4553,"Bradysia aprilina","Meigen, 1818"
574,4553,"Bradysia fenestrata","Meigen, 1818"
575,4553,"Bradysia scatopsoides","Meigen, 1818"
576,4555,"Bradysia prothalliorum","De Meijere, 1946"
577,4578,"Dasychone bombyx","Dalyell, 1853"
578,4600,"Brevicornu caudata","Winnertz, 1863"
579,4601,"Brevicornu cinereum","Lundström, 1911"
580,4602,"Brevicornu amoena","Winnertz, 1863"
581,4605,"Brevipalpus inornatus","Baker, 1945"
582,4609,"Brillia modesta","Meigen, 1830"
583,4610,"Brillia flavifrons","Johannsen, 1905"
584,4612,"Talorchestia brito","Stebbing, 1891"
585,4614,"Brontaea impedita","Pandellé, 1898"
586,4677,"Bryodema tuberculata","Fabricius, 1775"
587,4691,"Cryphia domestica","Hufnagel, 1766"
588,4692,"Cryphia raptricula","Denis & Schiffermüller, 1775"
589,4706,"Bubo scandiaca","Linnaeus, 1758"
590,4706,"Nyctea scandiaca","Linnaeus, 1758"
591,4734,"Bufo viridis","Laurenti, 1768"
592,4734,"Pseudepidalea viridis","Laurenti, 1768"
593,4738,"Bugula avicularia","Linnaeus, 1758"
594,4740,"Bugula simplex","Hincks, 1886"
595,4741,"Bugula stolonifera","Ryland, 1960"
596,4742,"Bugula turbinata","Alder, 1857"
597,4754,"Buprestis impedita","Say, 1833"
598,4763,"Buzkoiana capnodactylus","Zeller, 1841"
599,4784,"Bythinus burrelli","Denny, 1825"
600,4786,"Bolbobythus securiger","Reichenbach, 1816"
601,4823,"Cacoxenus cincta","Rondani, 1856"
602,4838,"Caenis dimidiata","Stephens, 1835"
603,4840,"Caenis moesta","Bengtsson, 1917"
604,4841,"Caenis halterata","Fabricius, 1777"
605,4845,"Caenis incus","Bengtsson, 1912"
606,4852,"Caenoplana bicolor","Graff, 1899"
607,4884,"Calermaeus monilipes","Michael, 1882"
608,4892,"Limicola falcinellus","Pontoppidan, 1763"
609,4895,"Micropalama himantopus","Bonaparte, 1826"
610,4900,"Philomachus pugnax","Linnaeus, 1758"
611,4904,"Tryngites subruficollis","Vieillot, 1819"
612,4931,"Callicera bertolonii","Rondani, 1857"
613,4932,"Callicera yerburyi","Verrall, 1904"
614,4955,"Calliostoma conuloides","Lamarck, 1822"
615,4958,"Calliphora erythrocephala","Meigen, 1826"
616,4965,"Calosoma reticulatum","Fabricius, 1787"
617,4985,"Callosobruchus ornatus","Boheman, 1829"
618,4985,"Callosobruchus quadrimaculatus","Fabricius, 1792"
619,5001,"Calonectris diomedea","Scopoli, 1769"
620,5022,"Calosoma maderae","Herbst, 1784"
621,5035,"Calycomyza bellidis","Kaltenbach, 1873"
622,5035,"Calycomyza humerella","von Roser, 1840"
623,5040,"Calythea albicincta","Fallén, 1825"
624,5043,"Camarota flavitarsis","Meigen, 1830"
625,5051,"Camisia exuvialis","Grandjean, 1939"
626,5052,"Camisia fischeri","Oudemans, 1900"
627,5053,"Nothrus bistriatus","Koch, 1839"
628,5053,"Nothrus mutilus","Koch, 1839"
629,5053,"Nothrus rugulosus","Banks, 1895"
630,5053,"Nothrus runcinatus","Koch, 1839"
631,5053,"Nothrus sinuatus","Koch, 1839"
632,5055,"Nothrus bicarinatus","Koch, 1839"
633,5055,"Nothrus excisus","Banks, 1895"
634,5055,"Nothrus rostratus","Koch, 1839"
635,5055,"Nothrus ventricosus","Koch, 1839"
636,5056,"Nothrus taurinus","Banks, 1906"
637,5064,"Campichoeta basalis","Meigen, 1830"
638,5065,"Campiglossa parvula","Loew, 1862"
639,5068,"Campiglossa lhommei","Hering, 1936"
640,5106,"Campoletis erythropus","Thomson, 1887"
641,5135,"Campoplex rufnator","Aubert, 1971"
642,5136,"Campsicnemus pictipennis","Boheman, 1853"
643,5137,"Campsicnemus pectinifer","De Meijere, 1907"
644,5146,"Campsicnemus pectinulatus","Loew, 1864"
645,5152,"Camptocladius byssina","Schrank, 1803"
646,5170,"Campylomyza aceris","Meigen, 1818"
647,5170,"Campylomyza aequalis","Winnertz, 1870"
648,5170,"Campylomyza edwardsi","Nijveldt, 1959"
649,5170,"Campylomyza fuscipes","Meigen, 1830"
650,5194,"Cantharis fulvicollis","Fabricius, 1792"
651,5198,"Cantharis thoracica","Olivier, 1790"
652,5201,"Cantharis albomarginata","Märkel, 1852"
653,5213,"Symbiotes tripilis","Michael, 1889"
654,5227,"Capitomastus minima","Langerhans, 1881"
655,5257,"Carabodes vermiculatus","Berlese, 1916"
656,5257,"Cepheus heimi","Oudemans, 1903"
657,5258,"Cepheus minutus","Oudemans, 1896"
658,5259,"Carabodes forsslundi","Sellnick, 1953"
659,5261,"Carabodes minusculus","Berlese, 1923"
660,5261,"Carabodes tennuis","Forsslund, 1953"
661,5279,"Paradrina clavipalpis","Scopoli, 1763"
662,5280,"Eremodrina gilva","Donzel, 1837"
663,5281,"Platyperigia kadenii","Freyer, 1836"
664,5283,"Paradrina selini","Boisduval, 1840"
665,5284,"Carassius auratus","Linnaeus, 1758"
666,5286,"Carassius auratus","Bloch, 1783"
667,5294,"Carcelia cheloniae","Rondani, 1859"
668,5298,"Carcelia palpalis","Villeneuve, 1907"
669,5346,"Trogophloeus heidenreichi","Benick, 1934"
670,5361,"Uragus sibiricus","Pallas, 1773"
671,5362,"Acarus lactis","Linnaeus, 1767"
672,5368,"Carpophilus immaculatus","Lucas, 1846"
673,5379,"Pachymerus gonager","Fabricius, 1798"
674,5387,"Caryocolum marmoreum","Haworth, 1828"
675,5388,"Caryocolum proxima","Haworth, 1828"
676,5398,"Bourletiella pruinosa","Tullberg, 1871"
677,5422,"Apion curtulum","Desbrochers, 1870"
678,5444,"Catocha crassitarsis","Van der Wulp, 1874"
679,5457,"Apocatops nigrita","Erichson, 1837"
680,5461,"Fissocatops westi","Krogerus, 1931"
681,5470,"Amphorina aurantiaca","Loman, 1893"
682,5470,"Cuthona gymnota","Couthouy, 1838"
683,5470,"Tenellia gymnota","Couthouy, 1838"
684,5470,"Trinchesia gymnota","Couthouy, 1838"
685,5483,"Stechelodiplosis magna","Möhn, 1955"
686,5483,"Stelechodiplosis magna","Möhn, 1955"
687,5494,"Phytoptus ribis","Nalepa, 1893"
688,5502,"Hirundo daurica","Linnaeus, 1771"
689,5513,"Celtodoryx girardae","Perez, Perrin, Carteron, Vacelet & Boury-Esnault, 2006"
690,5527,"Brevipalpus geisenheyneri","Pritchard & Baker, 1958"
691,5527,"Tenuipalpus oudemansi","Geijskes, 1939"
692,5543,"Centromerus aequalis","Koch, 1841"
693,5556,"Centroptilum diaphanum","Müller, 1776"
694,5565,"Cephalcia fallenii","Dalman, 1832"
695,5572,"Cephalia nigripes","Meigen, 1826"
696,5604,"Cephalops flavipes","Meigen, 1824"
697,5604,"Cephalops pratorum","Fallén, 1816"
698,5622,"Cephenemyia stimulatrix","Rondani, 1857"
699,5632,"Cephus cultratus","Eversmann, 1847"
700,5635,"Ceraclea alboguttata","Hagen, 1860"
701,5659,"Cerastoderma lamarcki","Reeve, 1845"
702,5661,"Apion alliariae","Herbst, 1797"
703,5671,"Ceratinostoma borealis","Zetterstedt, 1838"
704,5672,"Ceratitis citriperda","MacLeay, 1829"
705,5677,"Hippodamia undecimnotata","Schneider, 1792"
706,5701,"Ceratopogon crassinervis","Goetghebuer, 1920"
707,5702,"Ceratopogon candidatus","Winnertz, 1852"
708,5703,"Ceratoppia herculeana","Berlese, 1908"
709,5728,"Erythropygia galactotes","Temminck, 1820"
710,5742,"Cercyon atricapillus","Marsham, 1802"
711,5758,"Cerianthus lloydi","Gosse, 1859"
712,5779,"Cerodontha semiposticata","Hendel, 1920"
713,5787,"Cerodontha acuticornis","Meigen, 1830"
714,5787,"Cerodontha nigriscutellata","Strobl, 1900"
715,5790,"Cerodontha spinicornis","Macquart, 1835"
716,5794,"Cerodontha ircos","Goureau, 1851"
717,5794,"Cerodontha ireos","Robineau-Desvoidy, 1851"
718,5797,"Cerodontha effusi","Karl, 1926"
719,5812,"Cerophagus boborum","Oudemans, 1902"
720,5812,"Cerophagus gracilis","Vitzthum, 1912"
721,5812,"Glycyphagus bomborum","Oudemans, 1902"
722,5822,"Cerotelion laticornis","Meigen, 1818"
723,5822,"Cerotelion lineatum","Fabricius, 1775"
724,5839,"Cetema nudipes","Loew, 1866"
725,5848,"Ceutorhynchus pleurostigma","Marsham, 1802"
726,5851,"Ceutorhynchus chalibaeus","Germar, 1824"
727,5878,"Ceutorhynchus floralis","Paykull, 1792"
728,5905,"Chaetocnema mannerheimi","Gyllenhal, 1827"
729,5906,"Chaetocnema laevicollis","Thomson, 1866"
730,5907,"Chaetocnema sahlbergi","Gyllenhal, 1827"
731,5910,"Trichodactylus osmiae","Dufour, 1839"
732,5927,"Chaetopleurophora nigrodorsata","Strobl, 1910"
733,5935,"Chaetoperus variopedatus","Cuvier, 1827"
734,5943,"Chaetostomella onotrophes","Loew, 1846"
735,5973,"Chalcis clavipes","Fabricius, 1787"
736,5974,"Lestes viridis","Vander Linden, 1825"
737,5979,"Chalcosyrphus femoratus","Linnaeus, 1758"
738,5980,"Haliclona loosanoffi","Hartman, 1958"
739,5984,"Chamaemyia maritima","Zetterstedt, 1846"
740,6011,"Chamobates incisus","Van der Hammen, 1952"
741,6011,"Notaspis cuspidata","Trägårdh, 1902"
742,6015,"Oribata lapidaria","Lucas, 1849"
743,6015,"Oribata omissa","Warburton & Pearce, 1905"
744,6017,"Chaoborus fusca","Staeger, 1839"
745,6017,"Chaoborus plumicornis","Fabricius, 1794"
746,6027,"Rusina ferruginea","Esper, 1785"
747,6033,"Erythraeus singularis","Oudemans, 1910"
748,6047,"Pterolichus securiger","Robin, 1877"
749,6049,"Cerchysius stigmaticalis","Westwood, 1832"
750,6057,"Cheilosia sparsa","Loew, 1837"
751,6058,"Cheilosia honesta","Rondani, 1868"
752,6076,"Cheilosia latifacies","Loew, 1857"
753,6077,"Cheilosia intonsa","Loew, 1857"
754,6078,"Cheilosia omissa","Becker, 1894"
755,6081,"Cheilosia ruralis","Meigen, 1822"
756,6090,"Cheilosia rufipes","Preyssler, 1793"
757,6091,"Cheilosia praecox","Zetterstedt, 1843"
758,6092,"Cheilosia argentifrons","Hellén, 1914"
759,6095,"Cheilosia rotundiventris","Becker, 1894"
760,6095,"Cheilosia ruficollis","Becker, 1894"
761,6096,"Cheilosia nasutula","Becker, 1894"
762,6098,"Cheilotrichia nubila","Schummel, 1829"
763,6108,"Cheirocratus sundevallii","Rathke, 1843"
764,6109,"Cheiropachus bimaculatus","Spinola, 1811"
765,6109,"Cheiropachus maculipennis","Curtis, 1827"
766,6111,"Episeius montanus","Willmann, 1949"
767,6111,"Sejus borealis","Berlese, 1904"
768,6112,"Sejus cassiteridum","Evans & Hyatt, 1960"
769,6113,"Episeius ovaspini","Schweizer, 1949"
770,6113,"Lasioseius glaber","Halbert, 1923"
771,6114,"Episejus longipes","Willmann, 1951"
772,6115,"Hypoaspis necorniger","Oudemans, 1903"
773,6115,"Platyseius insculptus","Bernhard, 1963"
774,6116,"Paraseius serratus","Halbert, 1915"
775,6117,"Acarus tendens","Schrank, 1803"
776,6117,"Platyseius tendens","Schrank, 1803"
777,6118,"Seius unguiculatus","Berlese, 1887"
778,6119,"Epicrius corniger","Berlese, 1891"
779,6119,"Episeiella heteropoda","Willmann, 1938"
780,6119,"Sejus viduus","Koch, 1839"
781,6121,"Corophium curvispinum","Sars, 1895"
782,6124,"Aspitrigla cuculus","Linnaeus, 1758"
783,6125,"Trigloporus lastoviza","Bonnaterre, 1788"
784,6126,"Trigla lucerna","Linnaeus, 1758"
785,6140,"Liza aurata","Risso, 1810"
786,6142,"Liza ramada","Risso, 1826"
787,6172,"Chelostoma fuliginosum","Panzer, 1798"
788,6189,"Chetogena glabriventris","Van der Wulp, 1869"
789,6232,"Chironomus absconditus","Kieffer, 1926"
790,6235,"Chironomus nigricans","Goetghebuer, 1927"
791,6235,"Chironomus rusticus","Meigen, 1838"
792,6238,"Chironomus nigroviridis","Macquart, 1834"
793,6238,"Chironomus viridicollis","Van der Wulp, 1859"
794,6245,"Chironomus tricolor","Van der Wulp, 1874"
795,6257,"Chironomus niveipennis","Fabricius, 1805"
796,6257,"Chironomus obscurus","Zetterstedt, 1838"
797,6258,"Chironomus annularis","De Geer, 1776"
798,6258,"Chironomus ferrugineovittatus","Zetterstedt, 1850"
799,6258,"Chironomus flaveolus","Meigen, 1818"
800,6258,"Chironomus grandis","Meigen, 1818"
801,6259,"Chironomus intermedius","Staeger, 1839"
802,6262,"Chironomus grisescens","Goetghebuer, 1921"
803,6262,"Chironomus thummi","Kieffer, 1911"
804,6266,"Chironomus vernalis","Meigen, 1804"
805,6272,"Leptometopa broersei","de Meijere, 1946"
806,6274,"Chirosia signata","Brischke, 1888"
807,6297,"Chlidonias hybridus","Pallas, 1811"
808,6309,"Carduelis chloris","Linnaeus, 1758"
809,6338,"Chlorops scholtzii","Egger, 1862"
810,6344,"Chlorops brevimanus","Loew, 1866"
811,6349,"Chlorops lineatus","Fabricius, 1781"
812,6349,"Chlorops taeniopus","Meigen, 1830"
813,6353,"Chlorops didymus","Zetterstedt, 1848"
814,6356,"Chlorops cingulatus","Meigen, 1830"
815,6363,"Choerades ignea","Meigen, 1820"
816,6364,"Choerades dioctriaeformis","Meigen, 1820"
817,6365,"Apanteles adjunctus","Nees, 1834"
818,6366,"Apanteles arene","Nixon, 1973"
819,6367,"Apanteles dorsalis","Spinola, 1808"
820,6368,"Apanteles gielisi","Van Achterberg, 2002"
821,6369,"Apanteles parasitellae","Bouché, 1834"
822,6370,"Apanteles ruficornis","Nees, 1834"
823,6371,"Apanteles tedellae","Nixon, 1961"
824,6372,"Apanteles validus","Thomson, 1895"
825,6386,"Choleva sturmi","Brisout, 1863"
826,6398,"Deporaus tristis","Fabricius, 1794"
827,6447,"Chorioptes ovis","Railliet, 1893"
828,6447,"Sarcoptes bovis","Hering, 1845"
829,6468,"Larus philadelphia","Ord, 1815"
830,6469,"Larus ridibundus","Linnaeus, 1766"
831,6478,"Chromatomyia harlemensis","Weyenbergh, 1871"
832,6478,"Chromatomyia xylostei","Kaltenbach, 1862"
833,6479,"Chromatomyia jacobaeae","De Meijere, 1924"
834,6492,"Chrysanthia nigricornis","Westhoff, 1881"
835,6505,"Chrysis ignita","B Linsenmaier, 1959"
836,6506,"Chrysis bicolor","Wesmael, 1839"
837,6508,"Chrysis ignita","Schenck, 1856"
838,6520,"Chrysis ignita","Linsenmaier, 1968"
839,6520,"Chrysis ignita","Linsemaier, 1959"
840,6523,"Chrysis ignita","A Linsemaier, 1959"
841,6524,"Chrysis rutiliventris","Linsenmaier, 1959"
842,6551,"Chrysocharis naenia","Walker, 1839"
843,6557,"Chrysocharis palustris","Goureau, 1851"
844,6560,"Chrysocharis chilo","Walker, 1839"
845,6564,"Chrysocharis melaenis","Walker, 1839"
846,6572,"Chrysogaster chalybeata","Meigen, 1822"
847,6598,"Chrysolina hemisphaerica","Germar, 1817"
848,6600,"Chrysolina marginalis","Duftschmidt, 1825"
849,6602,"Chrysolina diversipes","Bedel, 1892"
850,6628,"Chrysopilus aureus","Meigen, 1804"
851,6628,"Chrysopilus diadema","Linnaeus, 1767"
852,6629,"Chrysopilus auratus","Fabricius, 1805"
853,6635,"Chrysops coecutiens","Linnaeus, 1758"
854,6638,"Chrysops maurus","Siebke, 1864"
855,6638,"Chrysops sepulchralis","Fabricius, 1794"
856,6639,"Chrysops pictus","Meigen, 1820"
857,6639,"Chrysops quadratus","Meigen, 1820"
858,6642,"Chrysotimus concinnus","Zetterstedt, 1843"
859,6643,"Chrysotimus laetus","Meigen, 1824"
860,6644,"Chrysotoxum fasciatum","Müller, 1764"
861,6645,"Chrysotoxum tricinctum","Rondani, 1845"
862,6659,"Chrysotus angulicomis","Kowarz, 1874"
863,6659,"Chrysotus copiosus","Meigen, 1824"
864,6659,"Chrysotus microcerus","Kowarz, 1874"
865,6659,"Chrysotus varians","Kowarz, 1874"
866,6660,"Chrysotus enderleini","Parent, 1938"
867,6662,"Chrysotus viridifemoratus","von Roser, 1840"
868,6664,"Chrysotus kowarzi","Lundbeck, 1912"
869,6697,"Chyromya lutea","Fallén, 1820"
870,6720,"Leucoparyphus silphoides","Linnaeus, 1767"
871,6725,"Notaspis cassideus","Hermann, 1804"
872,6732,"Palaeocimbex quadrimaculatus","Müller, 1766"
873,6767,"Bellamya chinensis","Gray, 1834"
874,6784,"Cirrospilus subviolaceus","Thomson, 1878"
875,6791,"Orthocis festivus","Panzer, 1793"
876,6792,"Cis castaneus","Mellié, 1848"
877,6794,"Cis hispidus","Paykull, 1798"
878,6796,"Orthocis pygmaeus","Marsham, 1802"
879,6799,"Orthocis vestitus","Mellié, 1848"
880,6800,"Cis setiger","Mellié, 1848"
881,6813,"Cladardis semicincta","Hartig, 1837"
882,6814,"Priophorus brullei","Dahlbom, 1835"
883,6814,"Priophorus morio","Lepeletier, 1923"
884,6815,"Cladius pallipes","Serville, 1823"
885,6815,"Priophorus pallipes","Serville, 1823"
886,6816,"Trichiocampus grandis","Serville, 1823"
887,6816,"Trichiocampus viminalis","Fallén, 1808"
888,6818,"Trichiocampus pilicornis","Curtis, 1833"
889,6819,"Priophorus rufipes","Serville, 1823"
890,6820,"Trichiocampus ulmi","Linnaeus, 1758"
891,6822,"Cladopelma bicarinata","Brundin, 1947"
892,6827,"Cladopelma viridula","Linnaeus, 1767"
893,6855,"Claremontia confusa","Konow, 1886"
894,6862,"Claspettomyia montana","Mamaev, 1965"
895,6889,"Perilampus violaceus","Dalman, 1820"
896,6890,"Miarus dulcinasutus","Kangas, 1976"
897,6891,"Miarus graminis","Gyllenhal, 1813"
898,6892,"Miarus micros","Germar, 1821"
899,6893,"Miarus plantarum","Germar, 1824"
900,6909,"Pseudoclerops mutillarius","Fabricius, 1775"
901,6919,"Clinodiplosis biorrhizae","Kieffer, 1909"
902,6919,"Clinodiplosis coriscii","Kieffer, 1896"
903,6919,"Clinodiplosis gallicola","Rübsaamen, 1911"
904,6919,"Clinodiplosis lathyri","Rübsaamen, 1917"
905,6919,"Clinodiplosis pisicola","Barnes, 1928"
906,6919,"Clinodiplosis rosiperda","Rübsaamen, 1892"
907,6926,"Eudorylas ruralis","Meigen, 1824"
908,6930,"Clitellaria thoracica","Latreille, 1804"
909,6936,"Cloeon cognatum","Stephens, 1835"
910,6936,"Cloeon dimidiatum","Curtis, 1834"
911,6936,"Cloeon inscriptum","Bengtsson, 1914"
912,6937,"Cloeon praetextum","Bengtsson, 1914"
913,6937,"Cloeon schoenemundi","Bengtsson, 1936"
914,6953,"Clubiona coerulescens","Koch, 1867"
915,6982,"Clusiodes facialis","Collin, 1953"
916,6986,"Sacium pusillum","Gyllenhal, 1810"
917,6992,"Boreoclytocerus ocellaris","Meigen, 1804"
918,7009,"Cnodacophora adusta","Loew, 1870"
919,7023,"Coccopsis marginata","De Meijere, 1901"
920,7023,"Holoneurus marginatus","De Meijere, 1901"
921,7025,"Cocotrypes dactyliperda","Fabricius, 1801"
922,7050,"Codonium prolifera","Forbes, 1848"
923,7050,"Coryne prolifera","Forbes, 1848"
924,7050,"Sarsia prolifera","Forbes, 1848"
925,7052,"Sinella tenebricosa","Folsom, 1902"
926,7083,"Coeliodes dryados","Gmelin, 1790"
927,7085,"Coeliodes erythroleucos","Gmelin, 1790"
928,7087,"Coeliodes nigritarsis","Hartmann, 1895"
929,7088,"Coeliodes rubicundus","Herbst, 1795"
930,7092,"Coelioxys quadridentata","Linnaeus, 1758"
931,7093,"Coelioxys vectis","Curtis, 1831"
932,7107,"Coelosia silvatica","Landrock, 1918"
933,7113,"Coenagrion vernale","Hagen, 1839"
934,7128,"Coenosia nigra","Meigen, 1826"
935,7129,"Coenosia nigrimana","Meigen, 1826"
936,7130,"Coenosia salinarum","Stein, 1897"
937,7136,"Coenosia geniculata","Fallén, 1825"
938,7137,"Coenosia albatella","Zetterstedt, 1849"
939,7138,"Coenosia nana","Zetterstedt, 1845"
940,7142,"Coenosia nemoralis","Meigen, 1826"
941,7143,"Coenosia decipiens","Meigen, 1826"
942,7148,"Coenosia murina","Meigen, 1826"
943,7150,"Coenosia tricolor","Zetterstedt, 1846"
944,7153,"Colaphus sophiae","Schaller, 1783"
945,7161,"Hypoaspis celeripediformis","Oudemans, 1902"
946,7173,"Coleophora anatipennella","Hübner, 1796"
947,7173,"Coleophora bernoulliella","Goeze, 1783"
948,7225,"Coleophora virgaureae","Stainton, 1857"
949,7268,"Coleopterophagus cetoniae","Oudemans, 1923"
950,7268,"Dermoglyphus megninii","Berlese, 1881"
951,7268,"Dermoleichus chrysomelinus","Koch, 1841"
